seed,epoch,relative_epoch_to_tau,train_acc,val_acc,test_acc_if_available,layer,hook,erank,delta_attn_if_layer_hook,delta_mlp_if_layer_hook,checkpoint_label,checkpoint_path
0,1750,-689,1.0,0.08479695715404408,0.08479695715404408,1,resid_pre,13.612664026348394,17.735811368568285,36.481279491356574,epoch_1750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001750.pt
0,1750,-689,1.0,0.08479695715404408,0.08479695715404408,1,resid_mid,31.34847539491668,,,epoch_1750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001750.pt
0,1750,-689,1.0,0.08479695715404408,0.08479695715404408,1,resid_post,67.82975488627325,,,epoch_1750,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001750.pt
0,1773,-666,0.8036553524804178,0.10124174963642465,0.10124174963642465,0,resid_pre,1.0000000000001668,13.696623577224939,-0.9057868820886092,epoch_1773,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001773.pt
0,1773,-666,0.8036553524804178,0.10124174963642465,0.10124174963642465,0,resid_mid,14.696623577225106,,,epoch_1773,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001773.pt
0,1773,-666,0.8036553524804178,0.10124174963642465,0.10124174963642465,0,resid_post,13.790836695136496,,,epoch_1773,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001773.pt
0,1773,-666,0.8036553524804178,0.10124174963642465,0.10124174963642465,1,resid_pre,13.790836695136496,17.843033910768,38.54900575951825,epoch_1773,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001773.pt
0,1773,-666,0.8036553524804178,0.10124174963642465,0.10124174963642465,1,resid_mid,31.633870605904495,,,epoch_1773,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001773.pt
0,1773,-666,0.8036553524804178,0.10124174963642465,0.10124174963642465,1,resid_post,70.18287636542274,,,epoch_1773,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_001773.pt
0,2000,-439,1.0,0.23268822015885446,0.23268822015885446,0,resid_pre,1.000000000000192,13.48114228548917,-1.100097081374484,epoch_2000,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002000.pt
0,2000,-439,1.0,0.23268822015885446,0.23268822015885446,0,resid_mid,14.481142285489362,,,epoch_2000,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002000.pt
0,2000,-439,1.0,0.23268822015885446,0.23268822015885446,0,resid_post,13.381045204114878,,,epoch_2000,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002000.pt
0,2000,-439,1.0,0.23268822015885446,0.23268822015885446,1,resid_pre,13.381045204114878,15.979416342458839,30.016945609000622,epoch_2000,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002000.pt
0,2000,-439,1.0,0.23268822015885446,0.23268822015885446,1,resid_mid,29.360461546573717,,,epoch_2000,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002000.pt
0,2000,-439,1.0,0.23268822015885446,0.23268822015885446,1,resid_post,59.37740715557434,,,epoch_2000,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002000.pt
0,2027,-412,0.9934725848563969,0.2545027407987471,0.2545027407987471,0,resid_pre,1.000000000000162,13.55774965441394,-0.8107313113599126,epoch_2027,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002027.pt
0,2027,-412,0.9934725848563969,0.2545027407987471,0.2545027407987471,0,resid_mid,14.557749654414101,,,epoch_2027,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002027.pt
0,2027,-412,0.9934725848563969,0.2545027407987471,0.2545027407987471,0,resid_post,13.747018343054188,,,epoch_2027,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002027.pt
0,2027,-412,0.9934725848563969,0.2545027407987471,0.2545027407987471,1,resid_pre,13.747018343054188,16.938473915380364,33.95335706802682,epoch_2027,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002027.pt
0,2027,-412,0.9934725848563969,0.2545027407987471,0.2545027407987471,1,resid_mid,30.68549225843455,,,epoch_2027,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002027.pt
0,2027,-412,0.9934725848563969,0.2545027407987471,0.2545027407987471,1,resid_post,64.63884932646137,,,epoch_2027,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002027.pt
0,2250,-189,1.0,0.4046313905358541,0.4046313905358541,0,resid_pre,1.0000000000001656,13.259753649719478,-1.270917225694129,epoch_2250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002250.pt
0,2250,-189,1.0,0.4046313905358541,0.4046313905358541,0,resid_mid,14.259753649719643,,,epoch_2250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002250.pt
0,2250,-189,1.0,0.4046313905358541,0.4046313905358541,0,resid_post,12.988836424025514,,,epoch_2250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002250.pt
0,2250,-189,1.0,0.4046313905358541,0.4046313905358541,1,resid_pre,12.988836424025514,13.570346298116412,24.788024805579447,epoch_2250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002250.pt
0,2250,-189,1.0,0.4046313905358541,0.4046313905358541,1,resid_mid,26.559182722141927,,,epoch_2250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002250.pt
0,2250,-189,1.0,0.4046313905358541,0.4046313905358541,1,resid_post,51.34720752772137,,,epoch_2250,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002250.pt
0,2326,-113,1.0,0.5002796733415371,0.5002796733415371,0,resid_pre,1.0000000000001243,13.083837677306795,-1.596097569108398,epoch_2326,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002326.pt
0,2326,-113,1.0,0.5002796733415371,0.5002796733415371,0,resid_mid,14.083837677306919,,,epoch_2326,/scratch/f006j44/erank/erank-interp/outputs/modadd_periodic_checkpoints/seed_0/checkpoints/model_epoch_002326.pt
